,artist_id,artist_name,track_name,track_popularity,track_uri,track_number
586,5HA5aLY3jJV7eimXWkRBBp,Epica,Sensorium,49,spotify:track:5Souga96S54RLFk30XrEJP,2
587,5HA5aLY3jJV7eimXWkRBBp,Epica,Abyss of Time - Countdown to Singularity -,47,spotify:track:627pEZNVSQ3iUyvOoxXVUw,3
588,5HA5aLY3jJV7eimXWkRBBp,Epica,Unchain Utopia,46,spotify:track:0KH0Ox65pRJ4F2kCDrm3gt,4
589,5HA5aLY3jJV7eimXWkRBBp,Epica,Storm the Sorrow,46,spotify:track:54dFYX1WmZFpu3Teceo5lY,5
590,7k5jeohQCF20a8foBD9ize,Battle Beast,Eden,52,spotify:track:68sLf8iqi43JZVw3eOdzwy,1
591,7k5jeohQCF20a8foBD9ize,Battle Beast,King for a Day,51,spotify:track:6OcE7aXYmNEwF6H7Ei9Y3q,2
592,7k5jeohQCF20a8foBD9ize,Battle Beast,Straight to the Heart,50,spotify:track:5CgFJ4mJ22XGN3JRj3XAg2,3
593,7k5jeohQCF20a8foBD9ize,Battle Beast,Master of Illusion,50,spotify:track:5uezGrwjyarcPOH8uYGdXk,4
594,7k5jeohQCF20a8foBD9ize,Battle Beast,Wings of Light,48,spotify:track:69Tm9WdAS2Y74e99YBfZOE,5
595,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,Lay All Your Love on Me,55,spotify:track:5Lrgau7HgSVX01iFIkRe0F,1
596,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,Moonglow,49,spotify:track:1fKaObKEtnVZrnhcqqLKAx,2
597,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,The Story Ain't Over,46,spotify:track:1Oqn1E8ZvO4yvXe7bygvyb,3
598,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,Dying for an Angel - The Wicked Symphony,45,spotify:track:7dIOlmWKSZoaKXtFZw5Lm5,4
599,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,Farewell,45,spotify:track:4Qe4jyrOpoUeph5U8gwwxA,5
600,5HFkc3t0HYETL4JeEbDB1v,Powerwolf,Army of the Night,61,spotify:track:6vQT1Y3MTGCpc31VIF5Ela,1
601,5HFkc3t0HYETL4JeEbDB1v,Powerwolf,Demons Are a Girl's Best Friend,58,spotify:track:1KCDsPKFISNM2YZFFAoI7s,2
602,5HFkc3t0HYETL4JeEbDB1v,Powerwolf,We Drink Your Blood,58,spotify:track:3pWvRhml43vlUrGYlIzLM6,3
603,5HFkc3t0HYETL4JeEbDB1v,Powerwolf,Sanctified with Dynamite,56,spotify:track:2ZUUturolW3VpzXWzPEy2X,4
604,5HFkc3t0HYETL4JeEbDB1v,Powerwolf,Sinners of the Seven Seas,51,spotify:track:5LDrzjiXepAwUibop6NWqy,5
605,3OpqU68JpZlzvjAJj3B2Da,Alestorm,Drink,55,spotify:track:0SPHbfBIe0mdRnae2MWuzr,1
606,3OpqU68JpZlzvjAJj3B2Da,Alestorm,Fucked with an Anchor,53,spotify:track:6ySfvnEGsR5keLq9f3i1AU,2
607,3OpqU68JpZlzvjAJj3B2Da,Alestorm,Keelhauled,51,spotify:track:2FBmddNjVLziN4AxfUmdQe,3
608,3OpqU68JpZlzvjAJj3B2Da,Alestorm,P.A.R.T.Y.,49,spotify:track:3RsKNR9GMIaMADAxpPRLmG,4
609,3OpqU68JpZlzvjAJj3B2Da,Alestorm,Mexico,49,spotify:track:6xEcJi5tmXFhaT0m62VZd9,5
610,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,Yggdrasil,60,spotify:track:3V417nSM4Ilh0Tt5CqustV,1
611,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,Ride of the Valkyries,57,spotify:track:1npDycvcBm6bTnaajiTv3X,2
612,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,Prophecy of Ragnarök,56,spotify:track:4kpWVGdFjBSoCkIcHVlTqn,3
613,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,Kaunaz Dagaz,55,spotify:track:313f3J4lGMA0irUrWaUXUh,4
614,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,The Other Son of Odin,44,spotify:track:480bA7oNCvzQpDf07z3kny,5
615,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,Die By The Blade,60,spotify:track:53h1ZSLWi8hVWF9DWKNXVh,1
616,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,Sweet True Lies,59,spotify:track:2cyJkqB2OYHwWWvKGtrJ0r,2
617,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,One Night In Tokyo,59,spotify:track:2TZtQt10Ajm3wB4MoqluZj,3
618,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,Blind And Frozen,57,spotify:track:7iOSeHfKU2EhSKcX7TbjKG,4
619,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,From Hell With Love,56,spotify:track:3iKSyNDGzJ3FcjXoDKqehS,5
620,7dkEByOe0oHqc54qU4hwzV,Gloryhammer,Hootsforce,54,spotify:track:5gJ1DNzFHwNFlEw1UltyFk,1
621,7dkEByOe0oHqc54qU4hwzV,Gloryhammer,Angus Mcfife,51,spotify:track:1jSQRvpQYPcIKt67fc5Npv,2
622,7dkEByOe0oHqc54qU4hwzV,Gloryhammer,Universe on Fire,48,spotify:track:3e77C0bCaFIUXNFxI075D9,3
623,7dkEByOe0oHqc54qU4hwzV,Gloryhammer,Keeper of the Celestial Flame of Abernethy,47,spotify:track:7xTjCWrYgCXNvXw6V4iGdy,4
624,7dkEByOe0oHqc54qU4hwzV,Gloryhammer,Fly Away,47,spotify:track:0KRMfSzkY5G4ORX2jJDX9E,5
625,1cXi8ALPQCBHZbf0EgP4Ey,Misfits,Hybrid Moments - C.I. Recording 1978,62,spotify:track:7ap5NaoYRB6TJdrhX5Fej8,1
626,1cXi8ALPQCBHZbf0EgP4Ey,Misfits,Last Caress - C.I. Recording 1978,60,spotify:track:5ALCHMO9Fmvn1Ly18Q3apL,2
627,1cXi8ALPQCBHZbf0EgP4Ey,Misfits,Dig Up Her Bones,56,spotify:track:16MPZDpM5JTtIBs3pOMSWx,3
628,1cXi8ALPQCBHZbf0EgP4Ey,Misfits,Halloween - Mix-O-Lydian 1981,49,spotify:track:5QOvYYp7yRSY6LP7Vm48br,4
629,1cXi8ALPQCBHZbf0EgP4Ey,Misfits,Saturday Night,30,spotify:track:04EqqBVDCU2LOtxOMZ223T,5
630,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,Rise Above,51,spotify:track:4kFfFe38CRVnTsakUTL4E4,1
631,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,Nervous Breakdown,49,spotify:track:3NoOwvxhI2yMYknxqnFUVx,2
632,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,Six Pack,46,spotify:track:5Og9VyCOfxmZCuv1UhIyxE,3
633,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,My War,46,spotify:track:4rrbptVnZifk4wC5mvNDPm,4
634,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,TV Party,43,spotify:track:4DA95pyBe6QORPGvTEuMWQ,5
635,1pBsvSnrhmgDZqisT13SFA,Agent Orange,Bloodstains - Original Version,53,spotify:track:5E47rKJbS74jyLZaSgb0kS,1
636,1pBsvSnrhmgDZqisT13SFA,Agent Orange,Everything Turns Grey,46,spotify:track:10A07uxFCtZAu5An5RBiXB,2
637,1pBsvSnrhmgDZqisT13SFA,Agent Orange,Bloodstains - Darkness Version,43,spotify:track:2Bi07aWU3Mhj47r6GmQQ7s,3
638,1pBsvSnrhmgDZqisT13SFA,Agent Orange,Too Young to Die,41,spotify:track:6SDUhwv7kjWt4YVDSLsf8k,4
639,1pBsvSnrhmgDZqisT13SFA,Agent Orange,Miserlou,41,spotify:track:1RhscZWFp75XvlJvbpbpYf,5
640,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,Police Truck,51,spotify:track:2HLg4sSCWBfEFDJ1cW75Z2,1
641,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,Holiday in Cambodia - Single Version,52,spotify:track:6ZR7gzHIvcj4qvo5q4kqXN,2
642,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,California Über Alles,54,spotify:track:12yWLmPDd5CXA73vqo97PH,3
643,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,Too Drunk to Fuck,47,spotify:track:5VTT6Qxr5938lOmStMJXhB,4
644,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,Nazi Punks Fuck Off,51,spotify:track:35iszqjgLhqZZ6Rk9TjIdf,5
645,2Ah9OuOj7B57gPD1cbwiaE,Municipal Waste,Wave of Death,57,spotify:track:6egRwYsMJ8DVJQAKOjHWou,1
646,2Ah9OuOj7B57gPD1cbwiaE,Municipal Waste,Sadistic Magician,49,spotify:track:5szz2njh6khJU22vh4dAz0,2
647,2Ah9OuOj7B57gPD1cbwiaE,Municipal Waste,The Art of Partying,46,spotify:track:1jMjbrmkSZAVvi7iffs06D,3
648,2Ah9OuOj7B57gPD1cbwiaE,Municipal Waste,Grave Dive,45,spotify:track:0NAF4ywlrLdqUZMJRT23od,4
649,2Ah9OuOj7B57gPD1cbwiaE,Municipal Waste,Slime and Punishment,44,spotify:track:3MaWDxMptFZ90WE5HJqClx,5
650,0q32a3GRCjDxS4EIrC7YVY,The Sword,Freya,40,spotify:track:4FWC84DQU9Y07aPdiBwTy3,1
651,0q32a3GRCjDxS4EIrC7YVY,The Sword,The Sundering,37,spotify:track:6bHwIsLpwvGH2xrX2DDgqM,2
652,0q32a3GRCjDxS4EIrC7YVY,The Sword,Barael's Blade,29,spotify:track:6Z54DMU4XdbzQJl82cUYPh,3
653,0q32a3GRCjDxS4EIrC7YVY,The Sword,Iron Swan,32,spotify:track:7JYL5SzkUUi4RNsU0qYlka,4
654,0q32a3GRCjDxS4EIrC7YVY,The Sword,How Heavy This Axe,29,spotify:track:6bozEE6v2iUbHLDsExsSem,5
655,161AC1AVRkIGIMxyj5djFQ,Clutch,Electric Worry,47,spotify:track:2Dgbz3WljYSb1w8Nig9Px3,1
656,161AC1AVRkIGIMxyj5djFQ,Clutch,The Regulator,44,spotify:track:2NVMhCevaPTMb9Eqp92IeQ,2
657,161AC1AVRkIGIMxyj5djFQ,Clutch,Spacegrass,44,spotify:track:2Mor7Tp1w61mPKozLewqey,3
658,161AC1AVRkIGIMxyj5djFQ,Clutch,X-Ray Visions,38,spotify:track:2TjTDNwxAuy1OtxuOvIBk7,4
659,161AC1AVRkIGIMxyj5djFQ,Clutch,A Quick Death in Texas,37,spotify:track:5vGvFs0BHIsFHcKzlb3qwf,5
660,7eYmDBinb760MUIfoRdlGQ,Bloodbath,Eaten,43,spotify:track:54cBqIDAX3dH5Ys1DKgDWR,1
661,7eYmDBinb760MUIfoRdlGQ,Bloodbath,So You Die,36,spotify:track:48JUQCIgAO8lI8nfEXIYbS,2
662,7eYmDBinb760MUIfoRdlGQ,Bloodbath,Cancer of the Soul,34,spotify:track:67biuNJA03k1cU0XpciTNJ,3
663,7eYmDBinb760MUIfoRdlGQ,Bloodbath,Brave New Hell,34,spotify:track:6SFvPiJZlqhPsNhkRqc2Lm,4
664,7eYmDBinb760MUIfoRdlGQ,Bloodbath,Outnumbering the Day,33,spotify:track:5TISOiwexSROBtd0zf0tAp,5
665,17MbhJOaaPHuWnRaWU9xkc,Decapitated,Earth Scar,43,spotify:track:6ELePWpAnvr6YueTV3JlIu,1
666,17MbhJOaaPHuWnRaWU9xkc,Decapitated,Iconoclast,42,spotify:track:2I0caLwd3Rc84Hr147WH6S,2
667,17MbhJOaaPHuWnRaWU9xkc,Decapitated,Kill the Cult,41,spotify:track:1NODkudB2DhHEe8H3X3iFG,3
668,17MbhJOaaPHuWnRaWU9xkc,Decapitated,Spheres of Madness,39,spotify:track:4lNznSUjByH5zWpPZFFeff,4
669,17MbhJOaaPHuWnRaWU9xkc,Decapitated,Hello Death,37,spotify:track:1q4Lf22OcjMq8XBd69YMtT,5
670,6YXarbjg36ODFPez0PnOlD,At The Gates,Slaughter Of The Soul,50,spotify:track:2Vy4z1ZUN7RvN7syWI2yef,1
671,6YXarbjg36ODFPez0PnOlD,At The Gates,Blinded By Fear,44,spotify:track:2pj2VXKSBRTmV8nuiaCKd2,2
672,6YXarbjg36ODFPez0PnOlD,At The Gates,Into The Dead Sky,43,spotify:track:2mperrZFTlXtaLAngA3xZv,3
673,6YXarbjg36ODFPez0PnOlD,At The Gates,Cold,42,spotify:track:3JRmeCjOaBqRCvzwCx9MNh,4
674,6YXarbjg36ODFPez0PnOlD,At The Gates,Suicide Nation,42,spotify:track:3pvRJy3zkIivvLXh89aO3J,5
675,7kozeGeawfP7IEEL6dddrM,Kataklysm,Narcissist,45,spotify:track:55oksqIJzQHW604TLqYoCI,1
676,7kozeGeawfP7IEEL6dddrM,Kataklysm,Underneath the Scars,43,spotify:track:08YwIGFDmY2FjeY05kgUmX,2
677,7kozeGeawfP7IEEL6dddrM,Kataklysm,Thy Serpent's Tongue,42,spotify:track:0dL4JAy0nsDNquenT0v7xQ,3
678,7kozeGeawfP7IEEL6dddrM,Kataklysm,Guillotine,41,spotify:track:4kmBETppohETrSOl7iq5Gu,4
679,7kozeGeawfP7IEEL6dddrM,Kataklysm,The Black Sheep,40,spotify:track:0kmUCvHfMHrEHncEWAJGwN,5
680,2NPduAUeLVsfIauhRwuft1,Nightwish,Nemo,63,spotify:track:1RNwniZkJqdw9LMkkyynjx,1
681,2NPduAUeLVsfIauhRwuft1,Nightwish,Wish I Had an Angel,61,spotify:track:6IKk2Z7LO59UDnVEw8JCBj,2
682,2NPduAUeLVsfIauhRwuft1,Nightwish,Amaranth,59,spotify:track:0RsOUnm1wNpbXxZ8a4abOP,3
683,2NPduAUeLVsfIauhRwuft1,Nightwish,The Phantom Of The Opera,57,spotify:track:6VOxRb9IAJQDDyHBlyEdPF,4
684,2NPduAUeLVsfIauhRwuft1,Nightwish,Storytime,56,spotify:track:5IhtaTempjlVlPmSgI0FQS,5
685,2KaW48xlLnXC2v8tvyhWsa,Amaranthe,Drop Dead Cynical,58,spotify:track:3X1usZ9bRwbyEjAnkLAJWO,1
686,2KaW48xlLnXC2v8tvyhWsa,Amaranthe,Archangel,56,spotify:track:63aGgWIoGfl3wxykzje8eJ,2
687,2KaW48xlLnXC2v8tvyhWsa,Amaranthe,Strong,53,spotify:track:4OYa2PXcdFhsg3SGkevSjl,3
688,2KaW48xlLnXC2v8tvyhWsa,Amaranthe,Digital World,52,spotify:track:49LqVZtGnVkRNgT4ymmq9j,4
689,2KaW48xlLnXC2v8tvyhWsa,Amaranthe,82nd All the Way,50,spotify:track:6bOqyWrlfam8oKITkqFrcP,5
690,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,I Don't Care,62,spotify:track:1WxF4gMsFXnKCyh48CW2RI,1
691,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,Not Strong Enough,59,spotify:track:6BD9XMxKnjL6dCJbxXAPUa,2
692,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,I Don't Care - US Version,58,spotify:track:3bAoghFUTVwGYXYnzRqhCf,3
693,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,I'm Not Jesus - International Version,56,spotify:track:7rCHmESfvRcjqaU7My7ge8,4
694,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,Nothing Else Matters,56,spotify:track:3uErbNGaNIPJkRlMrLxR9Z,5
695,6pIRdCtSE5hLFfIfcTAicI,Delain,We Are the Others,34,spotify:track:4F5DFVeAoQijmX30DVyZIy,1
696,6pIRdCtSE5hLFfIfcTAicI,Delain,Moth to a Flame,44,spotify:track:4Oct1rxJ3hQtkgXxT3ktCA,2
697,6pIRdCtSE5hLFfIfcTAicI,Delain,Dance with the Devil,29,spotify:track:5Bz1C2OyEIpseN3LLmtXmq,3
698,6pIRdCtSE5hLFfIfcTAicI,Delain,The Reaping,30,spotify:track:5z0pAJXFdb6BVgwMbnhdLa,4
699,6pIRdCtSE5hLFfIfcTAicI,Delain,Queen of Shadow (feat. Paolo Ribaldini),40,spotify:track:17QLatTqOCxkoIGxdPWdkn,5
700,5yxZeKeX0FcaT6OlOnx52v,Elysion,Never Forever,51,spotify:track:1gtiboFlPYIuaJSeF3fZk6,1
701,5yxZeKeX0FcaT6OlOnx52v,Elysion,Killing My Dreams,48,spotify:track:6NvjefGOBXHhY8iCv8NiEN,2
702,5yxZeKeX0FcaT6OlOnx52v,Elysion,Made of Lies,47,spotify:track:1w8r3PAxPPLfcuyRsC4BeA,3
703,5yxZeKeX0FcaT6OlOnx52v,Elysion,Fairytale,46,spotify:track:7MaQHhmO2EqcWmk1V430jz,4
704,5yxZeKeX0FcaT6OlOnx52v,Elysion,Someplace Better,40,spotify:track:4JJ3Bu42tNicsqBnSLXoXC,5
705,1MK0sGeyTNkbefYGj673e9,Behemoth,Ov Fire and the Void,44,spotify:track:3jmkqJcTvtyuAk0YHTMkc7,1
706,1MK0sGeyTNkbefYGj673e9,Behemoth,Blow Your Trumpets Gabriel,44,spotify:track:07zQA8UkyxpmnRhPjHOVOB,2
707,1MK0sGeyTNkbefYGj673e9,Behemoth,O Father O Satan O Sun!,44,spotify:track:2FsDybzWgntIa8M3Y7AenT,3
708,1MK0sGeyTNkbefYGj673e9,Behemoth,Bartzabel,43,spotify:track:3wBHF6evf55iEzyMtReJSH,4
709,1MK0sGeyTNkbefYGj673e9,Behemoth,Conquer All,45,spotify:track:5pKdvuth8EyC6pLxMu3aSr,5
710,73UIalJYgktSi7qQFV53Qv,Hypocrisy,Eraser,41,spotify:track:3hnRbKie2CrjJmpAd30JlD,1
711,73UIalJYgktSi7qQFV53Qv,Hypocrisy,Roswell 47,37,spotify:track:0gfgJmNF3X5W9Be0bABYVH,2
712,73UIalJYgktSi7qQFV53Qv,Hypocrisy,Slippin' Away,38,spotify:track:4NcYRApZOUk4Y9vBSlFiZd,3
713,73UIalJYgktSi7qQFV53Qv,Hypocrisy,Still Born,36,spotify:track:7kridKXTqZi9sCOVPIeMkb,4
714,73UIalJYgktSi7qQFV53Qv,Hypocrisy,Chemical Whore,35,spotify:track:3gONzcsHm2F7TXkPeW43kV,5
715,221Rd0FvVxMx7eCbWqjiKd,Satyricon,K.I.N.G,47,spotify:track:6IvxXL0dqXJlgIoIFfMqFA,1
716,221Rd0FvVxMx7eCbWqjiKd,Satyricon,Black Crow on a Tombstone,41,spotify:track:56Bot8Y16EEseWiEYVpPtK,2
717,221Rd0FvVxMx7eCbWqjiKd,Satyricon,Phoenix,37,spotify:track:6KpRZdS7bnWbR1zPNMBMfH,3
718,221Rd0FvVxMx7eCbWqjiKd,Satyricon,The Pentagram Burns,39,spotify:track:3yAd0op89gxqcAN9y1HLqf,4
719,221Rd0FvVxMx7eCbWqjiKd,Satyricon,Mother North,38,spotify:track:79iREiH6mrODItQGLaidt8,5
720,5MlEt7qqXqNSReeX76xK6b,Septicflesh,Anubis,44,spotify:track:2RMG3QSgPaSaQPHRODEj2F,1
721,5MlEt7qqXqNSReeX76xK6b,Septicflesh,A Desert Throne,40,spotify:track:3m3xlb2rdYGX5CZj0A8DBX,2
722,5MlEt7qqXqNSReeX76xK6b,Septicflesh,Neuromancer,38,spotify:track:5qsc3cYKkUvOzNGtUbdpNk,3
723,5MlEt7qqXqNSReeX76xK6b,Septicflesh,The Vampire from Nazareth,38,spotify:track:1CNgHpT1QSirrgWpMSl9SK,4
724,5MlEt7qqXqNSReeX76xK6b,Septicflesh,Portrait of a Headless Man,34,spotify:track:1h8DpFbh3sHqq2iDZGKqh4,5
725,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,Love?,44,spotify:track:4MVJvkKhoeLPH3BcssmVpC,1
726,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,Detox - Remastered,34,spotify:track:5oANYeEgcIjuTLgdxVeuWb,2
727,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,Almost Again,33,spotify:track:3ra32HfA1ozXbScmBVc4jG,3
728,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,Oh My Fucking God,29,spotify:track:3ITXwYdwXg4MSdaLdgbNSw,4
729,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,AAA - Remastered,28,spotify:track:1GEw6vCxb5al781VSZEELB,5
730,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,After the Flesh,42,spotify:track:2GGFfHz2laYuGNDtqJRvAK,1
731,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,A Daisy Chain 4 Satan - Acid & Flowers Mix,38,spotify:track:5FwLDsdAgRVc3lZjam3euf,2
732,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,The Days of Swine & Roses,32,spotify:track:3XUHGVSsYXcs7RkT3M9yQM,3
733,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,The Devil Does Drugs,30,spotify:track:0Nc4TI9dwcUZ6Y2q8Z7jbA,4
734,7FfAD7EYZbQ7aHPy9ujduD,My Life With The Thrill Kill Kult,Sex on Wheelz,25,spotify:track:38znPjUgvfHU2ekiYqWTxF,5
735,0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,Eighties - 2007 Digital Remaster,53,spotify:track:0BUCVTLKMipDJDRiv6118M,1
736,0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,Love Like Blood,49,spotify:track:6VzXOkU7pVXaVMR6e4hRAg,2
737,0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,The Death & Resurrection Show,39,spotify:track:2JUo8iX8FC05xd9GEpw9BI,3
738,0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,Love Like Blood,47,spotify:track:0SEfEDcVisRq8z4gU6r86b,4
739,0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,Requiem - 2005 Digital Remaster,36,spotify:track:0PZXhureTA1HfRkQWn2U1E,5
740,7p8Z7MmqMYCa7ZKQKxRBKO,Machines Of Loving Grace,Golgotha Tenement Blues,45,spotify:track:20yvxFLMl0n4nvrDaqZ6ol,1
741,7p8Z7MmqMYCa7ZKQKxRBKO,Machines Of Loving Grace,Butterfly Wings,33,spotify:track:7i4r4Va4nFf5sLfa2xcWoa,2
742,7p8Z7MmqMYCa7ZKQKxRBKO,Machines Of Loving Grace,Lilith/Eve,29,spotify:track:2TFfT8V6paTbSx3sjoEWgM,3
743,7p8Z7MmqMYCa7ZKQKxRBKO,Machines Of Loving Grace,Perfect Tan (Bikini Atoll),28,spotify:track:1etegTasEsjmiZcKT0qMfQ,4
744,7p8Z7MmqMYCa7ZKQKxRBKO,Machines Of Loving Grace,Acceleration,24,spotify:track:2FRvVabTEdHc87u5lGaZBh,5
745,62G7ybeJSN91TgfsWsdDOb,1000 Homo DJs,Supernaut,32,spotify:track:1LkYAkYzqq7TbJTGfx3ixY,1
746,62G7ybeJSN91TgfsWsdDOb,1000 Homo DJs,Supernaut (Trent Vocals),23,spotify:track:7ylD2IT1JdSfx6JS8OZ4Uj,2
747,62G7ybeJSN91TgfsWsdDOb,1000 Homo DJs,Apathy,17,spotify:track:73r9TTM2qqFJ7SCRnUJFy2,3
748,62G7ybeJSN91TgfsWsdDOb,1000 Homo DJs,Hey Asshole!,13,spotify:track:79wD8zUlTsjaJkWqVy6Hex,4
749,62G7ybeJSN91TgfsWsdDOb,1000 Homo DJs,Better Ways,11,spotify:track:0UkgK6DWSXwnPdKEGN7OMp,5
750,0ImEDe9tW5n4pxHOK39zIc,Kittie,Brackish,59,spotify:track:5znZ4aN1j49w2Oel8tdmgG,1
751,0ImEDe9tW5n4pxHOK39zIc,Kittie,Get Off (You Can Eat a Dick),54,spotify:track:7bkstl3jHuqyLThQoja3Ek,2
752,0ImEDe9tW5n4pxHOK39zIc,Kittie,Spit,52,spotify:track:6zd772F94reUnGHulNeEFm,3
753,0ImEDe9tW5n4pxHOK39zIc,Kittie,Charlotte,49,spotify:track:6KNhbezV7aXC06dCpNFFVo,4
754,0ImEDe9tW5n4pxHOK39zIc,Kittie,One Foot In The Grave,38,spotify:track:6fkre9qGyleKmufw9ONQPI,5
755,6Ghvu1VvMGScGpOUJBAHNH,Deftones,Change (In the House of Flies),77,spotify:track:51c94ac31swyDQj9B3Lzs3,1
756,6Ghvu1VvMGScGpOUJBAHNH,Deftones,My Own Summer (Shove It),77,spotify:track:1158ckiB5S4cpsdYHDB9IF,2
757,6Ghvu1VvMGScGpOUJBAHNH,Deftones,Be Quiet and Drive (Far Away),75,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,3
758,6Ghvu1VvMGScGpOUJBAHNH,Deftones,Sextape,75,spotify:track:1EryAkZ0VHstC6haIxVBiE,4
759,6Ghvu1VvMGScGpOUJBAHNH,Deftones,Cherry Waves,73,spotify:track:70L6nHORQsblY813yNqUR3,5
760,6159IBm5gLPwG4BcJXseXc,Soulfly,Jumpdafuckup,55,spotify:track:1UwwbPgKGOoSbqqHm9Xxzn,1
761,6159IBm5gLPwG4BcJXseXc,Soulfly,Bleed,46,spotify:track:5dOA0yswTUbMiiPCTQfnsx,2
762,6159IBm5gLPwG4BcJXseXc,Soulfly,Back to the Primitive,45,spotify:track:3t3cv2Vb8XzjipocvYP22U,3
763,6159IBm5gLPwG4BcJXseXc,Soulfly,Pain,41,spotify:track:1KVQejl7oVR6HHenlQ9iwC,4
764,6159IBm5gLPwG4BcJXseXc,Soulfly,Prophecy,42,spotify:track:0PVqmGnFNOQmHD1prOk2UI,5
765,69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,Loco,55,spotify:track:1aiHmIlCiiHUTqS1CYzuTM,1
766,69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,Sway,49,spotify:track:19bAcl8m0DEUzteLSBDnzH,2
767,69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,Fiend,44,spotify:track:5YCEVdLLSFPnhfma05qx7o,3
768,69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,Big Truck,43,spotify:track:2E0hbCAAemTXn8TUArR76o,4
769,69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,Shock the Monkey,42,spotify:track:5NXTDuDe0BQ8trPWGaE5ih,5
770,3N1B1g6JtIgd6ClRkzD4yT,Savatage,Hall of the Mountain King,41,spotify:track:0rv2jIngnCbHoGEaFOIcwW,1
771,3N1B1g6JtIgd6ClRkzD4yT,Savatage,Edge of Thorns,41,spotify:track:2JjRySKmXZGHRyCHOyhDr9,2
772,3N1B1g6JtIgd6ClRkzD4yT,Savatage,When the Crowds Are Gone,39,spotify:track:6uQ15UwuRKIgUJQakgkYtZ,3
773,3N1B1g6JtIgd6ClRkzD4yT,Savatage,Summer's Rain,40,spotify:track:57CwfFdWIzid69KOR1c2p2,4
774,3N1B1g6JtIgd6ClRkzD4yT,Savatage,Strange Wings,39,spotify:track:4M8ZX4ciIVnmzeThvqxjdT,5
775,5SwHKKNKYToC1YzWVNWAIN,Tiamat,Brighter Than the Sun,36,spotify:track:4Cr7rlPC7orOCPIO8z4fh1,1
776,5SwHKKNKYToC1YzWVNWAIN,Tiamat,Cain,36,spotify:track:5WBtuD4aTN4pxONsXIOD2q,2
777,5SwHKKNKYToC1YzWVNWAIN,Tiamat,Whatever That Hurts - live in Stockholm 1994,27,spotify:track:3hjeIzjSe2ZJB9yu9Xoc5F,3
778,5SwHKKNKYToC1YzWVNWAIN,Tiamat,Do You Dream of Me?,31,spotify:track:2cZab4n0VD6kELrhJWVNR1,4
779,5SwHKKNKYToC1YzWVNWAIN,Tiamat,Carry Your Cross and I'll Carry Mine,32,spotify:track:1k4PHer51WDPU5IzDTry8U,5
